"prod_id";"qty";"price";"discount";"members";"txn_id";"start_txn_time"
"2feb6b";3;29;22;1;"9cda88";"2021-01-14 19:27:28"
"c4a632";1;13;16;0;"6a9407";"2021-02-20 22:22:46"
"e83aa3";3;32;16;0;"6a9407";"2021-02-20 22:22:46"
"d5e9a6";2;23;16;0;"6a9407";"2021-02-20 22:22:46"
"72f5d4";2;19;16;0;"6a9407";"2021-02-20 22:22:46"
"9ec847";5;54;16;0;"6a9407";"2021-02-20 22:22:46"
"5d267b";5;40;16;0;"6a9407";"2021-02-20 22:22:46"
"c8d436";3;10;16;0;"6a9407";"2021-02-20 22:22:46"
"2a2353";2;57;16;0;"6a9407";"2021-02-20 22:22:46"
"f084eb";3;36;16;0;"6a9407";"2021-02-20 22:22:46"
"b9a74d";4;17;16;0;"6a9407";"2021-02-20 22:22:46"
"d5e9a6";5;23;5;1;"86c771";"2021-02-21 02:21:45"
"5d267b";4;40;5;1;"86c771";"2021-02-21 02:21:45"
"c8d436";4;10;5;1;"86c771";"2021-02-21 02:21:45"
"f084eb";3;36;5;1;"86c771";"2021-02-21 02:21:45"
"b9a74d";5;17;5;1;"86c771";"2021-02-21 02:21:45"
"c4a632";3;13;2;1;"d68597";"2021-02-10 15:26:36"
"e31d39";2;10;2;1;"d68597";"2021-02-10 15:26:36"
"72f5d4";3;19;2;1;"d68597";"2021-02-10 15:26:36"
"2a2353";2;57;2;1;"d68597";"2021-02-10 15:26:36"
"f084eb";5;36;2;1;"d68597";"2021-02-10 15:26:36"
"b9a74d";3;17;2;1;"d68597";"2021-02-10 15:26:36"
"2feb6b";5;29;2;1;"d68597";"2021-02-10 15:26:36"
"c4a632";4;13;19;1;"9901f1";"2021-02-28 23:40:15"
"e31d39";1;10;19;1;"9901f1";"2021-02-28 23:40:15"
"c8d436";3;10;19;1;"9901f1";"2021-02-28 23:40:15"
"2a2353";1;57;19;1;"9901f1";"2021-02-28 23:40:15"
"2feb6b";1;29;19;1;"9901f1";"2021-02-28 23:40:15"
"d5e9a6";1;23;12;1;"6a0df4";"2021-03-20 21:27:22"
"72f5d4";4;19;12;1;"6a0df4";"2021-03-20 21:27:22"
"9ec847";5;54;12;1;"6a0df4";"2021-03-20 21:27:22"
"2a2353";2;57;12;1;"6a0df4";"2021-03-20 21:27:22"
"c4a632";5;13;16;0;"9f073e";"2021-01-15 07:25:47"
"e83aa3";2;32;16;0;"9f073e";"2021-01-15 07:25:47"
"e31d39";4;10;16;0;"9f073e";"2021-01-15 07:25:47"
"d5e9a6";4;23;16;0;"9f073e";"2021-01-15 07:25:47"
"72f5d4";4;19;16;0;"9f073e";"2021-01-15 07:25:47"
"9ec847";3;54;16;0;"9f073e";"2021-01-15 07:25:47"
"5d267b";5;40;16;0;"9f073e";"2021-01-15 07:25:47"
"c8d436";4;10;16;0;"9f073e";"2021-01-15 07:25:47"
"f084eb";3;36;16;0;"9f073e";"2021-01-15 07:25:47"
"b9a74d";3;17;16;0;"9f073e";"2021-01-15 07:25:47"
"2feb6b";1;29;16;0;"9f073e";"2021-01-15 07:25:47"
"9ec847";1;54;7;1;"42b026";"2021-02-20 00:58:03"
"5d267b";3;40;7;1;"42b026";"2021-02-20 00:58:03"
"2a2353";3;57;7;1;"42b026";"2021-02-20 00:58:03"
"f084eb";1;36;7;1;"42b026";"2021-02-20 00:58:03"
"2feb6b";4;29;7;1;"42b026";"2021-02-20 00:58:03"
"e83aa3";5;32;15;0;"93db55";"2021-02-16 13:47:37"
"72f5d4";3;19;15;0;"93db55";"2021-02-16 13:47:37"
"9ec847";2;54;15;0;"93db55";"2021-02-16 13:47:37"
"5d267b";2;40;15;0;"93db55";"2021-02-16 13:47:37"
"2a2353";5;57;15;0;"93db55";"2021-02-16 13:47:37"
"b9a74d";1;17;15;0;"93db55";"2021-02-16 13:47:37"
"2feb6b";2;29;15;0;"93db55";"2021-02-16 13:47:37"
"e83aa3";2;32;16;1;"70ada9";"2021-01-28 01:44:31"
"d5e9a6";4;23;16;1;"70ada9";"2021-01-28 01:44:31"
"9ec847";4;54;16;1;"70ada9";"2021-01-28 01:44:31"
"2a2353";2;57;16;1;"70ada9";"2021-01-28 01:44:31"
"f084eb";4;36;16;1;"70ada9";"2021-01-28 01:44:31"
"b9a74d";5;17;16;1;"70ada9";"2021-01-28 01:44:31"
"e31d39";1;10;7;1;"688515";"2021-01-11 06:22:02"
"72f5d4";1;19;7;1;"688515";"2021-01-11 06:22:02"
"5d267b";3;40;7;1;"688515";"2021-01-11 06:22:02"
"c8d436";4;10;7;1;"688515";"2021-01-11 06:22:02"
"2feb6b";4;29;7;1;"688515";"2021-01-11 06:22:02"
"e83aa3";5;32;23;1;"15f895";"2021-02-04 16:58:38"
"e31d39";2;10;23;1;"15f895";"2021-02-04 16:58:38"
"d5e9a6";2;23;23;1;"15f895";"2021-02-04 16:58:38"
"72f5d4";1;19;23;1;"15f895";"2021-02-04 16:58:38"
"b9a74d";2;17;23;1;"15f895";"2021-02-04 16:58:38"
"2feb6b";4;29;23;1;"15f895";"2021-02-04 16:58:38"
"c4a632";5;13;11;1;"df6e95";"2021-01-04 11:20:53"
"f084eb";2;36;11;1;"df6e95";"2021-01-04 11:20:53"
"b9a74d";2;17;11;1;"df6e95";"2021-01-04 11:20:53"
"2feb6b";5;29;11;1;"df6e95";"2021-01-04 11:20:53"
"d5e9a6";4;23;20;1;"037fe1";"2021-01-11 08:21:06"
"72f5d4";5;19;20;1;"037fe1";"2021-01-11 08:21:06"
"9ec847";2;54;20;1;"037fe1";"2021-01-11 08:21:06"
"c8d436";5;10;20;1;"037fe1";"2021-01-11 08:21:06"
"b9a74d";1;17;20;1;"037fe1";"2021-01-11 08:21:06"
"2feb6b";1;29;20;1;"037fe1";"2021-01-11 08:21:06"
"e83aa3";1;32;12;0;"7f36a0";"2021-02-22 06:27:26"
"d5e9a6";1;23;12;0;"7f36a0";"2021-02-22 06:27:26"
"72f5d4";5;19;12;0;"7f36a0";"2021-02-22 06:27:26"
"9ec847";3;54;12;0;"7f36a0";"2021-02-22 06:27:26"
"2a2353";3;57;12;0;"7f36a0";"2021-02-22 06:27:26"
"2feb6b";2;29;12;0;"7f36a0";"2021-02-22 06:27:26"
"c4a632";1;13;17;0;"daf0a1";"2021-01-18 05:23:30"
"e31d39";1;10;17;0;"daf0a1";"2021-01-18 05:23:30"
"72f5d4";1;19;17;0;"daf0a1";"2021-01-18 05:23:30"
"2a2353";1;57;17;0;"daf0a1";"2021-01-18 05:23:30"
"b9a74d";3;17;17;0;"daf0a1";"2021-01-18 05:23:30"
"2feb6b";3;29;17;0;"daf0a1";"2021-01-18 05:23:30"
"e83aa3";3;32;10;1;"fbcc2f";"2021-03-07 16:59:05"
"72f5d4";3;19;10;1;"fbcc2f";"2021-03-07 16:59:05"
"5d267b";3;40;10;1;"fbcc2f";"2021-03-07 16:59:05"
"2a2353";5;57;10;1;"fbcc2f";"2021-03-07 16:59:05"
"2feb6b";1;29;10;1;"fbcc2f";"2021-03-07 16:59:05"
"c4a632";2;13;14;1;"d43484";"2021-03-23 01:28:07"
"e31d39";2;10;14;1;"d43484";"2021-03-23 01:28:07"
"d5e9a6";3;23;14;1;"d43484";"2021-03-23 01:28:07"
"9ec847";3;54;14;1;"d43484";"2021-03-23 01:28:07"
"2a2353";1;57;14;1;"d43484";"2021-03-23 01:28:07"
"f084eb";3;36;14;1;"d43484";"2021-03-23 01:28:07"
"c4a632";1;13;11;1;"bfa77a";"2021-02-12 06:59:46"
"e83aa3";4;32;11;1;"bfa77a";"2021-02-12 06:59:46"
"5d267b";1;40;11;1;"bfa77a";"2021-02-12 06:59:46"
"2a2353";2;57;11;1;"bfa77a";"2021-02-12 06:59:46"
"f084eb";1;36;11;1;"bfa77a";"2021-02-12 06:59:46"
"c4a632";3;13;17;0;"0320c7";"2021-03-09 15:34:08"
"e83aa3";5;32;17;0;"0320c7";"2021-03-09 15:34:08"
"2a2353";3;57;17;0;"0320c7";"2021-03-09 15:34:08"
"f084eb";3;36;17;0;"0320c7";"2021-03-09 15:34:08"
"b9a74d";4;17;17;0;"0320c7";"2021-03-09 15:34:08"
"e31d39";3;10;21;1;"a16313";"2021-01-24 18:00:56"
"72f5d4";1;19;21;1;"a16313";"2021-01-24 18:00:56"
"5d267b";3;40;21;1;"a16313";"2021-01-24 18:00:56"
"c8d436";1;10;21;1;"a16313";"2021-01-24 18:00:56"
"2a2353";3;57;21;1;"a16313";"2021-01-24 18:00:56"
"b9a74d";2;17;21;1;"a16313";"2021-01-24 18:00:56"
"2feb6b";3;29;21;1;"a16313";"2021-01-24 18:00:56"
"72f5d4";5;19;3;1;"5281cb";"2021-01-18 03:51:59"
"9ec847";1;54;3;1;"5281cb";"2021-01-18 03:51:59"
"b9a74d";5;17;3;1;"5281cb";"2021-01-18 03:51:59"
"2feb6b";3;29;3;1;"5281cb";"2021-01-18 03:51:59"
"e83aa3";1;32;21;0;"9ae51f";"2021-02-24 15:23:05"
"d5e9a6";4;23;21;0;"9ae51f";"2021-02-24 15:23:05"
"5d267b";4;40;21;0;"9ae51f";"2021-02-24 15:23:05"
"f084eb";4;36;21;0;"9ae51f";"2021-02-24 15:23:05"
"2feb6b";3;29;21;0;"9ae51f";"2021-02-24 15:23:05"
"c4a632";4;13;8;1;"28765f";"2021-03-14 09:18:06"
"e83aa3";5;32;8;1;"28765f";"2021-03-14 09:18:06"
"d5e9a6";5;23;8;1;"28765f";"2021-03-14 09:18:06"
"72f5d4";2;19;8;1;"28765f";"2021-03-14 09:18:06"
"9ec847";3;54;8;1;"28765f";"2021-03-14 09:18:06"
"5d267b";4;40;8;1;"28765f";"2021-03-14 09:18:06"
"c8d436";4;10;8;1;"28765f";"2021-03-14 09:18:06"
"2a2353";5;57;8;1;"28765f";"2021-03-14 09:18:06"
"b9a74d";4;17;8;1;"28765f";"2021-03-14 09:18:06"
"c4a632";2;13;5;0;"1d8b02";"2021-03-06 23:46:04"
"e83aa3";4;32;5;0;"1d8b02";"2021-03-06 23:46:04"
"e31d39";5;10;5;0;"1d8b02";"2021-03-06 23:46:04"
"d5e9a6";1;23;5;0;"1d8b02";"2021-03-06 23:46:04"
"72f5d4";3;19;5;0;"1d8b02";"2021-03-06 23:46:04"
"9ec847";5;54;5;0;"1d8b02";"2021-03-06 23:46:04"
"c8d436";2;10;5;0;"1d8b02";"2021-03-06 23:46:04"
"2a2353";1;57;5;0;"1d8b02";"2021-03-06 23:46:04"
"f084eb";1;36;5;0;"1d8b02";"2021-03-06 23:46:04"
"b9a74d";5;17;5;0;"1d8b02";"2021-03-06 23:46:04"
"c4a632";4;13;12;1;"d90712";"2021-01-19 13:55:54"
"e83aa3";4;32;12;1;"d90712";"2021-01-19 13:55:54"
"d5e9a6";5;23;12;1;"d90712";"2021-01-19 13:55:54"
"72f5d4";4;19;12;1;"d90712";"2021-01-19 13:55:54"
"2a2353";4;57;12;1;"d90712";"2021-01-19 13:55:54"
"f084eb";2;36;12;1;"d90712";"2021-01-19 13:55:54"
"c4a632";3;13;22;1;"1d5653";"2021-02-26 11:24:40"
"e83aa3";5;32;22;1;"1d5653";"2021-02-26 11:24:40"
"e31d39";3;10;22;1;"1d5653";"2021-02-26 11:24:40"
"c8d436";4;10;22;1;"1d5653";"2021-02-26 11:24:40"
"2a2353";4;57;22;1;"1d5653";"2021-02-26 11:24:40"
"b9a74d";2;17;22;1;"1d5653";"2021-02-26 11:24:40"
"2feb6b";5;29;22;1;"1d5653";"2021-02-26 11:24:40"
"e83aa3";2;32;22;0;"0b4505";"2021-03-05 23:59:37"
"72f5d4";5;19;22;0;"0b4505";"2021-03-05 23:59:37"
"5d267b";4;40;22;0;"0b4505";"2021-03-05 23:59:37"
"c8d436";5;10;22;0;"0b4505";"2021-03-05 23:59:37"
"f084eb";2;36;22;0;"0b4505";"2021-03-05 23:59:37"
"b9a74d";2;17;22;0;"0b4505";"2021-03-05 23:59:37"
"2feb6b";5;29;22;0;"0b4505";"2021-03-05 23:59:37"
"e83aa3";1;32;18;1;"47c625";"2021-01-30 12:24:43"
"e31d39";1;10;18;1;"47c625";"2021-01-30 12:24:43"
"d5e9a6";4;23;18;1;"47c625";"2021-01-30 12:24:43"
"72f5d4";3;19;18;1;"47c625";"2021-01-30 12:24:43"
"c8d436";3;10;18;1;"47c625";"2021-01-30 12:24:43"
"f084eb";3;36;18;1;"47c625";"2021-01-30 12:24:43"
"e83aa3";5;32;2;1;"a0e336";"2021-03-11 20:40:52"
"e31d39";3;10;2;1;"a0e336";"2021-03-11 20:40:52"
"d5e9a6";2;23;2;1;"a0e336";"2021-03-11 20:40:52"
"9ec847";5;54;2;1;"a0e336";"2021-03-11 20:40:52"
"c8d436";4;10;2;1;"a0e336";"2021-03-11 20:40:52"
"2feb6b";3;29;2;1;"a0e336";"2021-03-11 20:40:52"
"e83aa3";5;32;12;1;"309cdb";"2021-03-01 08:39:05"
"d5e9a6";3;23;12;1;"309cdb";"2021-03-01 08:39:05"
"72f5d4";4;19;12;1;"309cdb";"2021-03-01 08:39:05"
"5d267b";4;40;12;1;"309cdb";"2021-03-01 08:39:05"
"c8d436";3;10;12;1;"309cdb";"2021-03-01 08:39:05"
"2feb6b";5;29;12;1;"309cdb";"2021-03-01 08:39:05"
"72f5d4";3;19;15;1;"d787dd";"2021-02-21 09:17:33"
"9ec847";5;54;15;1;"d787dd";"2021-02-21 09:17:33"
"c8d436";3;10;15;1;"d787dd";"2021-02-21 09:17:33"
"2a2353";2;57;15;1;"d787dd";"2021-02-21 09:17:33"
"2feb6b";3;29;15;1;"d787dd";"2021-02-21 09:17:33"
"72f5d4";2;19;17;0;"156217";"2021-03-25 01:24:55"
"9ec847";5;54;17;0;"156217";"2021-03-25 01:24:55"
"c8d436";2;10;17;0;"156217";"2021-03-25 01:24:55"
"2a2353";1;57;17;0;"156217";"2021-03-25 01:24:55"
"f084eb";3;36;17;0;"156217";"2021-03-25 01:24:55"
"c4a632";4;13;23;1;"3066fc";"2021-02-21 19:05:12"
"9ec847";1;54;23;1;"3066fc";"2021-02-21 19:05:12"
"f084eb";3;36;23;1;"3066fc";"2021-02-21 19:05:12"
"2feb6b";4;29;23;1;"3066fc";"2021-02-21 19:05:12"
"e31d39";2;10;6;0;"04547b";"2021-03-14 13:42:56"
"72f5d4";4;19;6;0;"04547b";"2021-03-14 13:42:56"
"9ec847";1;54;6;0;"04547b";"2021-03-14 13:42:56"
"c8d436";1;10;6;0;"04547b";"2021-03-14 13:42:56"
"f084eb";5;36;6;0;"04547b";"2021-03-14 13:42:56"
"b9a74d";3;17;6;0;"04547b";"2021-03-14 13:42:56"
"2feb6b";2;29;6;0;"04547b";"2021-03-14 13:42:56"
"e31d39";2;10;16;0;"732e1c";"2021-02-03 13:11:19"
"d5e9a6";3;23;16;0;"732e1c";"2021-02-03 13:11:19"
"72f5d4";2;19;16;0;"732e1c";"2021-02-03 13:11:19"
"9ec847";1;54;16;0;"732e1c";"2021-02-03 13:11:19"
"c8d436";3;10;16;0;"732e1c";"2021-02-03 13:11:19"
"f084eb";5;36;16;0;"732e1c";"2021-02-03 13:11:19"
"b9a74d";3;17;16;0;"732e1c";"2021-02-03 13:11:19"
"2feb6b";2;29;16;0;"732e1c";"2021-02-03 13:11:19"
"e31d39";2;10;11;0;"7967c8";"2021-02-04 21:57:03"
"d5e9a6";2;23;11;0;"7967c8";"2021-02-04 21:57:03"
"72f5d4";5;19;11;0;"7967c8";"2021-02-04 21:57:03"
"c8d436";4;10;11;0;"7967c8";"2021-02-04 21:57:03"
"2a2353";4;57;11;0;"7967c8";"2021-02-04 21:57:03"
"f084eb";5;36;11;0;"7967c8";"2021-02-04 21:57:03"
"b9a74d";5;17;11;0;"7967c8";"2021-02-04 21:57:03"
"2feb6b";3;29;11;0;"7967c8";"2021-02-04 21:57:03"
"e83aa3";3;32;12;0;"85fe95";"2021-02-25 16:31:52"
"9ec847";2;54;12;0;"85fe95";"2021-02-25 16:31:52"
"c8d436";1;10;12;0;"85fe95";"2021-02-25 16:31:52"
"2a2353";5;57;12;0;"85fe95";"2021-02-25 16:31:52"
"d5e9a6";1;23;0;0;"797e17";"2021-01-24 04:01:12"
"9ec847";3;54;0;0;"797e17";"2021-01-24 04:01:12"
"5d267b";2;40;0;0;"797e17";"2021-01-24 04:01:12"
"c8d436";1;10;0;0;"797e17";"2021-01-24 04:01:12"
"f084eb";1;36;0;0;"797e17";"2021-01-24 04:01:12"
"b9a74d";5;17;0;0;"797e17";"2021-01-24 04:01:12"
"2feb6b";5;29;0;0;"797e17";"2021-01-24 04:01:12"
"c4a632";1;13;13;1;"3013b9";"2021-03-02 23:40:33"
"e83aa3";5;32;13;1;"3013b9";"2021-03-02 23:40:33"
"e31d39";2;10;13;1;"3013b9";"2021-03-02 23:40:33"
"9ec847";1;54;13;1;"3013b9";"2021-03-02 23:40:33"
"5d267b";4;40;13;1;"3013b9";"2021-03-02 23:40:33"
"c8d436";1;10;13;1;"3013b9";"2021-03-02 23:40:33"
"b9a74d";5;17;13;1;"3013b9";"2021-03-02 23:40:33"
"c4a632";3;13;6;0;"66aa4c";"2021-02-01 17:28:23"
"e83aa3";3;32;6;0;"66aa4c";"2021-02-01 17:28:23"
"d5e9a6";3;23;6;0;"66aa4c";"2021-02-01 17:28:23"
"72f5d4";4;19;6;0;"66aa4c";"2021-02-01 17:28:23"
"5d267b";2;40;6;0;"66aa4c";"2021-02-01 17:28:23"
"c8d436";2;10;6;0;"66aa4c";"2021-02-01 17:28:23"
"f084eb";3;36;6;0;"66aa4c";"2021-02-01 17:28:23"
"e31d39";5;10;17;0;"ddd703";"2021-03-29 20:49:54"
"72f5d4";3;19;17;0;"ddd703";"2021-03-29 20:49:54"
"9ec847";5;54;17;0;"ddd703";"2021-03-29 20:49:54"
"c8d436";2;10;17;0;"ddd703";"2021-03-29 20:49:54"
"2a2353";1;57;17;0;"ddd703";"2021-03-29 20:49:54"
"b9a74d";1;17;17;0;"ddd703";"2021-03-29 20:49:54"
"2feb6b";5;29;17;0;"ddd703";"2021-03-29 20:49:54"
"c4a632";2;13;23;0;"e06d48";"2021-02-24 14:33:11"
"d5e9a6";3;23;23;0;"e06d48";"2021-02-24 14:33:11"
"72f5d4";2;19;23;0;"e06d48";"2021-02-24 14:33:11"
"9ec847";5;54;23;0;"e06d48";"2021-02-24 14:33:11"
"5d267b";4;40;23;0;"e06d48";"2021-02-24 14:33:11"
"2feb6b";2;29;23;0;"e06d48";"2021-02-24 14:33:11"
"e83aa3";3;32;4;0;"03e754";"2021-02-20 09:38:22"
"e31d39";3;10;4;0;"03e754";"2021-02-20 09:38:22"
"72f5d4";2;19;4;0;"03e754";"2021-02-20 09:38:22"
"9ec847";3;54;4;0;"03e754";"2021-02-20 09:38:22"
"5d267b";5;40;4;0;"03e754";"2021-02-20 09:38:22"
"2a2353";1;57;4;0;"03e754";"2021-02-20 09:38:22"
"f084eb";1;36;4;0;"03e754";"2021-02-20 09:38:22"
"e83aa3";1;32;1;0;"dc4d82";"2021-01-05 07:01:50"
"9ec847";1;54;1;0;"dc4d82";"2021-01-05 07:01:50"
"5d267b";1;40;1;0;"dc4d82";"2021-01-05 07:01:50"
"f084eb";2;36;1;0;"dc4d82";"2021-01-05 07:01:50"
"b9a74d";2;17;1;0;"dc4d82";"2021-01-05 07:01:50"
"e83aa3";4;32;16;1;"7ef24a";"2021-02-25 08:45:01"
"e31d39";5;10;16;1;"7ef24a";"2021-02-25 08:45:01"
"d5e9a6";5;23;16;1;"7ef24a";"2021-02-25 08:45:01"
"72f5d4";4;19;16;1;"7ef24a";"2021-02-25 08:45:01"
"9ec847";2;54;16;1;"7ef24a";"2021-02-25 08:45:01"
"c4a632";1;13;18;1;"4aaa5b";"2021-01-15 08:30:59"
"72f5d4";5;19;18;1;"4aaa5b";"2021-01-15 08:30:59"
"9ec847";2;54;18;1;"4aaa5b";"2021-01-15 08:30:59"
"2a2353";1;57;18;1;"4aaa5b";"2021-01-15 08:30:59"
"c4a632";5;13;13;1;"08e365";"2021-03-11 14:46:51"
"e83aa3";2;32;13;1;"08e365";"2021-03-11 14:46:51"
"e31d39";4;10;13;1;"08e365";"2021-03-11 14:46:51"
"9ec847";2;54;13;1;"08e365";"2021-03-11 14:46:51"
"5d267b";2;40;13;1;"08e365";"2021-03-11 14:46:51"
"f084eb";4;36;13;1;"08e365";"2021-03-11 14:46:51"
"b9a74d";5;17;13;1;"08e365";"2021-03-11 14:46:51"
"e83aa3";1;32;8;1;"e3bffe";"2021-02-14 11:53:47"
"d5e9a6";2;23;8;1;"e3bffe";"2021-02-14 11:53:47"
"5d267b";3;40;8;1;"e3bffe";"2021-02-14 11:53:47"
"2a2353";2;57;8;1;"e3bffe";"2021-02-14 11:53:47"
"f084eb";2;36;8;1;"e3bffe";"2021-02-14 11:53:47"
"b9a74d";2;17;8;1;"e3bffe";"2021-02-14 11:53:47"
"c4a632";3;13;17;0;"c13cde";"2021-02-09 06:28:39"
"e31d39";4;10;17;0;"c13cde";"2021-02-09 06:28:39"
"72f5d4";4;19;17;0;"c13cde";"2021-02-09 06:28:39"
"5d267b";1;40;17;0;"c13cde";"2021-02-09 06:28:39"
"f084eb";4;36;17;0;"c13cde";"2021-02-09 06:28:39"
"b9a74d";3;17;17;0;"c13cde";"2021-02-09 06:28:39"
"2feb6b";1;29;17;0;"c13cde";"2021-02-09 06:28:39"
"e83aa3";2;32;20;0;"6dd0b8";"2021-01-23 04:49:10"
"e31d39";2;10;20;0;"6dd0b8";"2021-01-23 04:49:10"
"5d267b";1;40;20;0;"6dd0b8";"2021-01-23 04:49:10"
"2a2353";1;57;20;0;"6dd0b8";"2021-01-23 04:49:10"
"f084eb";4;36;20;0;"6dd0b8";"2021-01-23 04:49:10"
"b9a74d";5;17;20;0;"6dd0b8";"2021-01-23 04:49:10"
"c4a632";1;13;19;0;"1fcaa1";"2021-02-04 10:21:33"
"e83aa3";4;32;19;0;"1fcaa1";"2021-02-04 10:21:33"
"e31d39";1;10;19;0;"1fcaa1";"2021-02-04 10:21:33"
"9ec847";5;54;19;0;"1fcaa1";"2021-02-04 10:21:33"
"c8d436";3;10;19;0;"1fcaa1";"2021-02-04 10:21:33"
"2a2353";3;57;19;0;"1fcaa1";"2021-02-04 10:21:33"
"2feb6b";2;29;19;0;"1fcaa1";"2021-02-04 10:21:33"
"e83aa3";4;32;16;1;"b99f56";"2021-01-15 05:10:44"
"d5e9a6";5;23;16;1;"b99f56";"2021-01-15 05:10:44"
"72f5d4";4;19;16;1;"b99f56";"2021-01-15 05:10:44"
"2a2353";1;57;16;1;"b99f56";"2021-01-15 05:10:44"
"2feb6b";5;29;16;1;"b99f56";"2021-01-15 05:10:44"
"e83aa3";3;32;21;0;"029c87";"2021-01-08 23:35:55"
"e31d39";4;10;21;0;"029c87";"2021-01-08 23:35:55"
"72f5d4";2;19;21;0;"029c87";"2021-01-08 23:35:55"
"5d267b";2;40;21;0;"029c87";"2021-01-08 23:35:55"
"c8d436";3;10;21;0;"029c87";"2021-01-08 23:35:55"
"2a2353";4;57;21;0;"029c87";"2021-01-08 23:35:55"
"f084eb";5;36;21;0;"029c87";"2021-01-08 23:35:55"
"2feb6b";3;29;21;0;"029c87";"2021-01-08 23:35:55"
"e83aa3";2;32;1;1;"3fd1f6";"2021-03-08 13:53:59"
"e31d39";1;10;1;1;"3fd1f6";"2021-03-08 13:53:59"
"72f5d4";4;19;1;1;"3fd1f6";"2021-03-08 13:53:59"
"9ec847";5;54;1;1;"3fd1f6";"2021-03-08 13:53:59"
"5d267b";5;40;1;1;"3fd1f6";"2021-03-08 13:53:59"
"b9a74d";1;17;1;1;"3fd1f6";"2021-03-08 13:53:59"
"c4a632";1;13;11;0;"39da51";"2021-01-06 20:11:07"
"e83aa3";3;32;11;0;"39da51";"2021-01-06 20:11:07"
"e31d39";5;10;11;0;"39da51";"2021-01-06 20:11:07"
"d5e9a6";1;23;11;0;"39da51";"2021-01-06 20:11:07"
"72f5d4";2;19;11;0;"39da51";"2021-01-06 20:11:07"
"5d267b";4;40;11;0;"39da51";"2021-01-06 20:11:07"
"f084eb";1;36;11;0;"39da51";"2021-01-06 20:11:07"
"b9a74d";1;17;11;0;"39da51";"2021-01-06 20:11:07"
"c4a632";2;13;3;1;"4b5b34";"2021-02-06 12:10:08"
"d5e9a6";3;23;3;1;"4b5b34";"2021-02-06 12:10:08"
"c8d436";4;10;3;1;"4b5b34";"2021-02-06 12:10:08"
"b9a74d";5;17;3;1;"4b5b34";"2021-02-06 12:10:08"
"e83aa3";2;32;7;1;"8f1e2d";"2021-03-04 15:47:44"
"e31d39";4;10;7;1;"8f1e2d";"2021-03-04 15:47:44"
"72f5d4";1;19;7;1;"8f1e2d";"2021-03-04 15:47:44"
"9ec847";4;54;7;1;"8f1e2d";"2021-03-04 15:47:44"
"c8d436";5;10;7;1;"8f1e2d";"2021-03-04 15:47:44"
"f084eb";4;36;7;1;"8f1e2d";"2021-03-04 15:47:44"
"b9a74d";4;17;7;1;"8f1e2d";"2021-03-04 15:47:44"
"2feb6b";5;29;7;1;"8f1e2d";"2021-03-04 15:47:44"
"d5e9a6";4;23;2;1;"2db8df";"2021-02-10 04:52:47"
"5d267b";5;40;2;1;"2db8df";"2021-02-10 04:52:47"
"f084eb";4;36;2;1;"2db8df";"2021-02-10 04:52:47"
"2feb6b";4;29;2;1;"2db8df";"2021-02-10 04:52:47"
"9ec847";5;54;24;1;"bf1e80";"2021-02-15 09:28:38"
"f084eb";2;36;24;1;"bf1e80";"2021-02-15 09:28:38"
"b9a74d";4;17;24;1;"bf1e80";"2021-02-15 09:28:38"
"2feb6b";2;29;24;1;"bf1e80";"2021-02-15 09:28:38"
"d5e9a6";5;23;1;1;"4e26a8";"2021-02-20 20:52:52"
"9ec847";4;54;1;1;"4e26a8";"2021-02-20 20:52:52"
"b9a74d";3;17;1;1;"4e26a8";"2021-02-20 20:52:52"
"2feb6b";1;29;1;1;"4e26a8";"2021-02-20 20:52:52"
"e31d39";2;10;13;1;"60ae31";"2021-03-07 01:09:47"
"d5e9a6";4;23;13;1;"60ae31";"2021-03-07 01:09:47"
"9ec847";2;54;13;1;"60ae31";"2021-03-07 01:09:47"
"5d267b";5;40;13;1;"60ae31";"2021-03-07 01:09:47"
"f084eb";1;36;13;1;"60ae31";"2021-03-07 01:09:47"
"2feb6b";3;29;13;1;"60ae31";"2021-03-07 01:09:47"
"e83aa3";1;32;19;1;"df2ab7";"2021-02-19 11:51:27"
"5d267b";2;40;19;1;"df2ab7";"2021-02-19 11:51:27"
"2a2353";5;57;19;1;"df2ab7";"2021-02-19 11:51:27"
"f084eb";5;36;19;1;"df2ab7";"2021-02-19 11:51:27"
"2feb6b";2;29;19;1;"df2ab7";"2021-02-19 11:51:27"
"e83aa3";2;32;17;1;"675cff";"2021-01-03 06:02:34"
"d5e9a6";3;23;17;1;"675cff";"2021-01-03 06:02:34"
"9ec847";4;54;17;1;"675cff";"2021-01-03 06:02:34"
"5d267b";3;40;17;1;"675cff";"2021-01-03 06:02:34"
"c8d436";3;10;17;1;"675cff";"2021-01-03 06:02:34"
"2a2353";2;57;17;1;"675cff";"2021-01-03 06:02:34"
"f084eb";5;36;17;1;"675cff";"2021-01-03 06:02:34"
"e83aa3";5;32;18;0;"e35449";"2021-03-05 23:38:16"
"e31d39";3;10;18;0;"e35449";"2021-03-05 23:38:16"
"72f5d4";3;19;18;0;"e35449";"2021-03-05 23:38:16"
"9ec847";4;54;18;0;"e35449";"2021-03-05 23:38:16"
"c8d436";3;10;18;0;"e35449";"2021-03-05 23:38:16"
"f084eb";1;36;18;0;"e35449";"2021-03-05 23:38:16"
